"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.443298292E0,2.671160430E0,-1.314096697E1,4.064560048E1,4.280052510E1
2.453336292E0,3.119418799E0,-1.470352075E1,4.862217093E1,5.089243364E1
2.463373292E0,3.345355797E0,-1.386190293E1,4.805812044E1,5.012910031E1
2.473410292E0,3.460955250E0,-1.230361645E1,4.148512967E1,4.340936734E1
2.483448292E0,2.967732085E0,-1.038229038E1,3.546388918E1,3.707137471E1
2.493485292E0,1.724506741E0,-7.654371325E0,3.232787306E1,3.326642001E1
2.503522292E0,8.867674566E-1,-5.020438655E0,2.795813420E1,2.841915602E1
2.513560292E0,8.659067108E-1,-2.609790686E0,2.090133311E1,2.108142613E1
2.523597292E0,1.018210818E0,-2.634228393E-1,1.288510918E1,1.292796131E1
2.533634292E0,6.900984047E-1,1.374650287E0,6.455902031E0,6.636608340E0
2.543672292E0,-1.809561948E-1,2.041460620E0,2.818270821E0,3.484674594E0
2.553709292E0,-1.223913233E0,2.030910343E0,1.705036975E0,2.920566984E0
2.563746292E0,-2.389424915E0,1.593833019E0,1.717909035E0,3.346769573E0
2.573784292E0,-2.919867070E0,9.469049732E-1,1.728168560E0,3.522615407E0
2.583821292E0,-2.753927768E0,6.061069160E-1,5.383572382E-1,2.870768583E0
2.593858292E0,-2.191940908E0,6.524416050E-1,-1.913582014E0,2.981959274E0
2.603896292E0,-1.614657293E0,6.467251477E-1,-4.368191689E0,4.701751825E0
2.613933292E0,-9.054493837E-1,5.413083279E-1,-6.762439388E0,6.844226747E0
2.623971292E0,-4.304313782E-1,4.427434216E-1,-8.901419871E0,8.922811700E0
2.634008292E0,-2.077287680E-1,2.518043487E-1,-1.086111654E1,1.086602085E1
2.644045292E0,-4.165796167E-1,7.898053452E-2,-1.291815063E1,1.292510705E1
2.654083292E0,-9.153551517E-1,-2.530224699E-1,-1.511755975E1,1.514735977E1
2.664120292E0,-1.278381582E0,-5.872231503E-1,-1.752928477E1,1.758564515E1
2.674157292E0,-1.642237294E0,-7.030199473E-1,-2.004948501E1,2.012891029E1
2.684195292E0,-1.843187092E0,-7.316828522E-1,-2.257100554E1,2.265795643E1
2.694232292E0,-1.760174464E0,-8.062521011E-1,-2.421165005E1,2.428893276E1
2.704269292E0,-1.570271371E0,-1.066825081E0,-2.479649324E1,2.486905597E1
2.714307292E0,-1.429163440E0,-1.368852480E0,-2.448560146E1,2.456544207E1
2.724344292E0,-1.423702286E0,-1.819184564E0,-2.355487208E1,2.366787611E1
2.734381292E0,-1.616440986E0,-2.406183182E0,-2.243386962E1,2.262036925E1
2.744419292E0,-1.964949219E0,-2.991602758E0,-2.137416937E1,2.167177494E1
2.754456292E0,-2.513602234E0,-3.385323855E0,-2.004701748E1,2.048564189E1
2.764493292E0,-3.143941437E0,-3.563330641E0,-1.828434158E1,1.889176646E1
2.774531292E0,-3.685917225E0,-3.600561617E0,-1.648782316E1,1.727421032E1
2.784568292E0,-4.122828487E0,-3.498435318E0,-1.471268216E1,1.567481358E1
2.794605292E0,-4.633819002E0,-3.473492850E0,-1.289988159E1,1.414016889E1
2.804643292E0,-4.685977920E0,-3.422994249E0,-1.104536464E1,1.247699318E1
2.814680292E0,-3.062637073E0,-3.343236474E0,-8.968776287E0,1.004967283E1
2.824717292E0,2.565112111E-1,-3.212915193E0,-6.090604835E0,6.890869995E0
2.834755292E0,3.989683001E0,-3.587765863E0,-7.711530197E-1,5.420729777E0
2.844792292E0,7.336338927E0,-5.474319414E0,8.360762338E0,1.239727344E1
2.854830292E0,9.138558379E0,-9.719329566E0,2.106012712E1,2.493005356E1
2.864867292E0,1.147852404E1,-1.569001970E1,3.568035077E1,4.063275358E1
2.874904292E0,1.296986808E1,-2.031741378E1,4.763960013E1,5.339050741E1
2.884942292E0,1.269672125E1,-2.004212921E1,5.218973963E1,5.732942173E1
2.894979292E0,1.140040524E1,-1.722288366E1,4.897735887E1,5.315429092E1
2.905016292E0,9.045828556E0,-1.421201432E1,4.351681257E1,4.666391906E1
2.915054292E0,5.574928361E0,-1.125460959E1,3.856243401E1,4.055622492E1
2.925091292E0,3.043236304E0,-8.773030803E0,3.250956008E1,3.380974495E1
2.935128292E0,1.754292457E0,-6.447427077E0,2.415693649E1,2.506400683E1
2.945166625E0,9.271558562E-1,-4.108886679E0,1.513178836E1,1.570711898E1
2.955203625E0,5.487255210E-1,-1.840268601E0,7.776611461E0,8.010204369E0
2.965240625E0,5.444713792E-1,4.455658726E-2,2.368384879E0,2.430572218E0
2.975278625E0,9.228818339E-1,1.367158249E0,-1.808347335E0,2.447642262E0
2.985315625E0,1.321433169E0,2.449760726E0,-4.940054058E0,5.670242264E0
2.995352625E0,1.286931235E0,3.336985215E0,-7.497608058E0,8.306972308E0
3.005390625E0,1.147512271E0,3.806654919E0,-1.005298689E1,1.081064066E1
3.015427625E0,9.649307697E-1,3.780936818E0,-1.243482914E1,1.303271078E1
3.025464625E0,6.353210306E-1,3.764219336E0,-1.433807328E1,1.483756467E1
3.035502625E0,3.609975927E-1,3.799702579E0,-1.566260679E1,1.612095873E1
3.045539625E0,4.089133322E-1,3.687782194E0,-1.652290762E1,1.693438585E1
3.055576625E0,4.603412019E-1,3.462089025E0,-1.708214585E1,1.743552928E1
3.065614625E0,2.110890166E-1,3.057420479E0,-1.722027814E1,1.749086498E1
3.075651625E0,-3.976163654E-1,2.357735492E0,-1.699080650E1,1.715822021E1
3.085689625E0,-1.231773572E0,1.527840466E0,-1.654419851E1,1.666019408E1
3.095726625E0,-2.183036037E0,7.178965795E-1,-1.614037342E1,1.630314927E1
3.105763625E0,-2.999954336E0,-3.026007190E-2,-1.596161000E1,1.624110943E1
3.115801625E0,-3.559271796E0,-6.626734284E-1,-1.622414414E1,1.662318877E1
3.125838625E0,-4.168605169E0,-1.099989464E0,-1.711128136E1,1.764605326E1
3.135875625E0,-4.567653664E0,-1.289219981E0,-1.809066192E1,1.870287670E1
