"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.645032513E1,-8.629193683E-1,7.405949444E0,1.928493583E0,7.701415747E0
1.646036512E1,-1.053117745E0,8.989130445E0,1.469059138E0,9.169059815E0
1.647040512E1,-4.307161376E-1,1.106152868E1,3.879464229E-1,1.107670689E1
1.648044613E1,1.614701293E-1,1.320619383E1,-7.189081478E-1,1.322673266E1
1.649048612E1,1.057519529E0,1.467180077E1,-7.853255010E-1,1.473081198E1
1.650052612E1,1.647452425E0,1.545477101E1,-2.569518171E-1,1.554445466E1
1.651056712E1,1.433174191E0,1.622530540E1,-1.376019595E-1,1.628905945E1
1.652060713E1,6.538027637E-1,1.703009277E1,-6.926198702E-2,1.704277897E1
1.653064712E1,-3.600396726E-1,1.781452482E1,9.470786355E-2,1.781841442E1
1.654068812E1,-1.869820575E0,1.795344063E1,-8.774975002E-2,1.805076063E1
1.655072813E1,-3.861504725E0,1.638454145E1,-1.000923963E0,1.686316299E1
1.656076812E1,-5.497143436E0,1.361632221E1,-1.922917678E0,1.480947092E1
1.657080912E1,-6.569461391E0,1.067153577E1,-3.629664379E0,1.304660731E1
1.658084912E1,-7.499073370E0,7.855921340E0,-5.454482151E0,1.215331136E1
1.659088913E1,-8.293935095E0,5.808934516E0,-7.292537434E0,1.247854887E1
1.660093012E1,-8.350094678E0,5.726366569E0,-7.706396341E0,1.272414633E1
1.661097012E1,-6.899136180E0,7.523652141E0,-6.256361704E0,1.197269741E1
1.662101013E1,-5.403984427E0,9.314226864E0,-5.303730406E0,1.200364220E1
1.663105113E1,-4.389518824E0,1.037405049E1,-4.966671168E0,1.231083350E1
1.664109112E1,-1.403622656E0,1.103937007E1,-5.132716890E0,1.225490232E1
1.665113112E1,-2.584206194E-2,1.114510644E1,-6.357604489E0,1.283094698E1
1.666117213E1,2.703590257E-1,1.044532103E1,-6.826609071E0,1.248120254E1
1.667121212E1,9.523577942E-1,7.503779209E0,-4.617914575E0,8.862213201E0
1.668125212E1,1.978752887E0,2.391517049E0,-3.763266824E0,4.878216270E0
1.669129313E1,3.373856003E0,-6.496277640E0,-3.398031024E0,8.070386753E0
1.670133313E1,6.832793087E0,-2.979066094E1,-6.072029400E0,3.116151603E1
1.671137412E1,1.782152510E1,-7.074702923E1,-1.112658363E1,7.380074367E1
1.672141412E1,2.366123527E1,-6.204583440E1,-5.888654870E0,6.666495239E1
1.673145413E1,1.774402026E1,-2.428912800E1,1.355116786E0,3.011060171E1
1.674149512E1,1.212175284E1,-1.159721316E1,3.237541326E0,1.708548855E1
1.675153512E1,7.839386584E0,-1.032267334E1,4.842328081E0,1.383696890E1
1.676157513E1,3.826845939E0,-1.607610784E1,5.933262109E0,1.755817737E1
1.677161613E1,4.313593313E-1,-1.934998728E1,5.641505928E0,2.016022489E1
1.678165612E1,-4.141376732E-1,-1.852419553E1,4.441976534E0,1.905383126E1
1.679169612E1,2.319283471E-2,-1.568936598E1,3.261245646E0,1.602474543E1
1.680173713E1,3.195759170E-1,-1.149918576E1,2.042344719E0,1.168351718E1
1.681177712E1,-5.905497774E-2,-7.954589596E0,1.451823885E0,8.086208983E0
1.682181712E1,-1.654364419E-1,-4.089393523E0,1.664619266E0,4.418310300E0
1.683185812E1,-3.130536403E-1,-3.091113013E-1,2.307021421E0,2.348595370E0
1.684189813E1,-2.252573610E0,2.762364423E0,2.639406248E0,4.435223829E0
1.685193812E1,-3.947316708E0,5.360696905E0,2.060025530E0,6.968650205E0
1.686197912E1,-4.511244113E0,7.617363127E0,1.460745567E0,8.972698706E0
1.687201913E1,-3.874204585E0,9.671416311E0,9.731041539E-1,1.046387530E1
1.688205912E1,-2.732335754E0,1.189770274E1,-4.883641291E-1,1.221718006E1
1.689210012E1,-1.673064399E0,1.348528728E1,-1.173992264E0,1.363929526E1
1.690214012E1,-1.436622879E0,1.466449877E1,-1.183991003E0,1.478219348E1
1.691218013E1,-1.981143959E0,1.563840633E1,-1.144693694E0,1.580490454E1
1.692222112E1,-2.387174614E0,1.673623744E1,-1.227870848E0,1.695015968E1
1.693226112E1,-2.840005506E0,1.728294976E1,-1.487393083E0,1.757777921E1
1.694230113E1,-3.662153555E0,1.706068073E1,-2.148051268E0,1.758102158E1
1.695234213E1,-3.987036844E0,1.478897196E1,-3.507648191E0,1.571348943E1
1.696238212E1,-2.795887387E0,1.174643410E1,-3.858149593E0,1.267600168E1
1.697242212E1,-2.746783347E0,9.377112499E0,-4.931198450E0,1.094494293E1
1.698246313E1,-2.889021253E0,7.594643186E0,-5.727981570E0,9.941570389E0
1.699250312E1,-3.156692460E0,6.720532978E0,-5.647093527E0,9.328447679E0
1.700254312E1,-3.467082548E0,7.125956107E0,-4.447510339E0,9.087368159E0
1.701258413E1,-3.308678552E0,8.151044932E0,-2.965037103E0,9.283228548E0
1.702262413E1,-3.104925891E0,8.935938908E0,-2.072759011E0,9.684415258E0
1.703266412E1,-2.828851358E0,9.680586500E0,-1.417305433E0,1.018454268E1
1.704270512E1,-2.900649903E0,1.013050460E1,-1.085500649E0,1.059335664E1
1.705274513E1,-2.812041197E0,1.039884151E1,-6.506677059E-1,1.079198077E1
1.706278612E1,-2.779443555E0,1.040589793E1,-4.234426399E-1,1.077902231E1
1.707282612E1,-3.125997209E0,1.011059483E1,-3.678665362E-1,1.058920734E1
1.708286613E1,-3.332126764E0,9.782834421E0,-3.053223056E-1,1.033925238E1
1.709290713E1,-3.254864872E0,9.558422962E0,-4.910216886E-1,1.010933713E1
1.710294712E1,-3.388983627E0,9.187872042E0,-9.431015056E-1,9.838274398E0
1.711298712E1,-3.444871022E0,8.735336142E0,-1.525578325E0,9.513181545E0
1.712302813E1,-3.037090295E0,7.890363194E0,-2.176518438E0,8.730348293E0
1.713306812E1,-1.089016433E0,5.433446208E0,-3.323418798E0,6.461687627E0
1.714310812E1,6.346219960E-1,5.616104454E-1,-5.012577658E0,5.083707914E0
1.715314912E1,1.850878812E0,-1.125809570E1,-8.161408537E0,1.402779600E1
1.716318913E1,5.870879334E0,-4.456645795E1,-1.423470503E1,4.715149229E1
1.717322912E1,1.891567364E1,-7.535512633E1,-1.811842800E1,7.977766108E1
1.718327012E1,2.161175812E1,-4.884374765E1,-7.628445940E0,5.395343327E1
1.719331013E1,1.472837609E1,-1.887589737E1,3.338596416E-1,2.394443622E1
1.720335012E1,1.377174354E1,-1.073428575E1,2.980915217E0,1.771360117E1
1.721339112E1,1.214405295E1,-1.003863549E1,3.271335894E0,1.609204347E1
1.722343112E1,9.404465189E0,-1.679750924E1,7.357982688E-1,1.926503780E1
1.723347113E1,6.418467572E0,-2.062956388E1,-6.517527299E-1,2.161481930E1
1.724351212E1,5.329038910E0,-1.876649830E1,3.127348208E-1,1.951096915E1
1.725355212E1,4.013503973E0,-1.456682805E1,2.042015959E0,1.524698405E1
1.726359213E1,1.625939934E0,-1.072449751E1,3.840734246E0,1.150694430E1
1.727363313E1,-2.301280917E0,-8.085640901E0,6.834239688E0,1.083421962E1
1.728367312E1,-5.258893957E0,-5.535514619E0,1.121433514E1,1.356684194E1
1.729371312E1,-5.238496529E0,-2.216299385E0,1.107745065E1,1.245245927E1
1.730375413E1,-3.018832657E0,1.093992999E0,6.942014397E0,7.648642702E0
1.731379412E1,-2.237411634E0,3.382450533E0,3.649627358E0,5.455892436E0
1.732383412E1,-2.553638997E0,5.794349806E0,1.856799703E0,6.598732222E0
1.733387513E1,-2.454641543E0,8.548942695E0,4.795746310E-1,8.907282309E0
1.734391513E1,-1.816464147E0,1.097393973E1,-3.309757948E-1,1.112818225E1
1.735395612E1,-1.010050225E0,1.285053811E1,-5.331350899E-1,1.290119235E1
1.736399612E1,-6.267267931E-1,1.438177537E1,-6.308870870E-1,1.440924244E1
1.737403613E1,-7.255913691E-1,1.572838562E1,-8.308408123E-1,1.576701917E1
1.738407712E1,-9.469891731E-1,1.696482381E1,-1.047208257E0,1.702347440E1
1.739411712E1,-1.373430265E0,1.806090193E1,-1.219445595E0,1.815405014E1
1.740415713E1,-1.904128674E0,1.885643784E1,-1.497460965E0,1.901140035E1
1.741419813E1,-2.790035786E0,1.873209796E1,-1.904764413E0,1.903428279E1
1.742423812E1,-3.967905339E0,1.705380440E1,-2.860262600E0,1.774140974E1
1.743427712E1,-4.851959907E0,1.407188697E1,-4.418733852E0,1.552690332E1
1.744431813E1,-5.579792075E0,1.118068324E1,-5.427218923E0,1.362337927E1
1.745435812E1,-6.165498896E0,8.875050682E0,-5.863070962E0,1.229453140E1
1.746439812E1,-6.263997583E0,7.754250539E0,-5.797707278E0,1.153167277E1
1.747443913E1,-5.781766014E0,7.638521862E0,-4.750240574E0,1.069301735E1
1.748447913E1,-5.024769103E0,7.665797369E0,-3.367605037E0,9.764912571E0
1.749451912E1,-4.761963657E0,7.249867963E0,-2.247818801E0,8.960444894E0
1.750456012E1,-4.663366444E0,6.797279438E0,-1.063591570E0,8.311511378E0
1.751460013E1,-4.631289204E0,6.502069307E0,1.750527728E-1,7.984759761E0
1.752464012E1,-4.721410877E0,6.236731431E0,1.143018978E0,7.905379940E0
1.753468112E1,-4.807547965E0,6.250369477E0,1.860541921E0,8.101928923E0
1.754472113E1,-4.995482154E0,6.769255487E0,2.006328210E0,8.648873608E0
1.755476113E1,-5.257090091E0,7.622052010E0,1.723293736E0,9.418195918E0
1.756480212E1,-5.051885566E0,8.333134829E0,1.271983413E0,9.827544233E0
1.757484212E1,-2.992672506E0,7.513815370E0,1.959343493E-1,8.090234880E0
1.758488213E1,-9.752492049E-1,5.487626508E0,-1.465540284E0,5.763068976E0
1.759492312E1,3.622832492E-1,1.483124616E0,-3.497682781E0,3.816371656E0
1.760496312E1,1.796962221E0,-1.064867199E1,-7.349385234E0,1.306280030E1
1.761500412E1,8.562491863E0,-5.065071972E1,-1.381656128E1,5.319500955E1
1.762504413E1,2.234555795E1,-8.778989934E1,-1.856511201E1,9.247190801E1
1.763508412E1,2.172934329E1,-4.893694759E1,-7.982124134E0,5.413597238E1
1.764512512E1,1.010756013E1,-1.828822413E1,-4.702727707E-1,2.090079113E1
1.765516513E1,7.582688554E0,-9.299953811E0,1.806608373E0,1.213466688E1
1.766520512E1,6.537624471E0,-7.792152776E0,3.503168639E0,1.075780503E1
1.767524612E1,6.850507227E0,-9.487229018E0,4.687787633E0,1.260604286E1
1.768528612E1,6.868349420E0,-9.249906907E0,5.696774980E0,1.285255798E1
1.769532613E1,5.189021484E0,-8.101876865E0,5.499599851E0,1.108205537E1
1.770536712E1,2.328166853E0,-6.404306200E0,5.214163342E0,8.580384499E0
1.771540712E1,4.798277789E-1,-3.955135605E0,4.985493940E0,6.381887039E0
1.772544713E1,-8.193640436E-1,-1.546017267E0,4.838973241E0,5.145598979E0
1.773548813E1,-2.060811249E0,1.086129078E0,5.039388896E0,5.551761867E0
1.774552812E1,-2.508120469E0,3.558659300E0,5.322741458E0,6.876503540E0
1.775556812E1,-2.491744757E0,5.519785609E0,5.245188668E0,8.011793137E0
1.776560913E1,-2.345881285E0,6.842108871E0,4.549663535E0,8.545001526E0
1.777564912E1,-1.979395788E0,8.141761892E0,3.496915627E0,9.079356436E0
1.778568912E1,-1.327846980E0,9.895206796E0,2.374313517E0,1.026234183E1
1.779573013E1,-4.774460618E-1,1.210788792E1,1.454213058E0,1.220424682E1
1.780577013E1,-5.897228350E-1,1.387383827E1,9.305598859E-1,1.391751066E1
1.781581012E1,-1.349199696E0,1.481845479E1,6.947065222E-1,1.489595782E1
1.782585112E1,-1.440527942E0,1.575744395E1,9.068447669E-2,1.582341253E1
1.783589113E1,-1.411230029E0,1.655404989E1,-6.140406740E-1,1.662543786E1
1.784593112E1,-1.931791267E0,1.681379491E1,-1.025271842E0,1.695543273E1
1.785597212E1,-2.801931946E0,1.653725318E1,-1.856799703E0,1.687540431E1
1.786601213E1,-3.976594886E0,1.508947791E1,-3.604448261E0,1.601554550E1
1.787605313E1,-4.017115506E0,1.328660474E1,-4.285910840E0,1.452721977E1
1.788609312E1,-4.392664918E0,1.151050831E1,-5.227052359E0,1.338317537E1
1.789613312E1,-5.276768310E0,9.961081527E0,-6.350515324E0,1.293817892E1
1.790617413E1,-5.115536016E0,8.885810144E0,-6.431210409E0,1.210317305E1
1.791621412E1,-5.014609566E0,8.298007681E0,-4.864014527E0,1.084720599E1
1.792625412E1,-4.839084923E0,8.097328901E0,-2.762140474E0,9.829186040E0
1.793629512E1,-4.754575115E0,8.142450110E0,-1.235210858E0,9.509533331E0
1.794633513E1,-3.240690052E0,7.966465291E0,-5.276849002E-1,8.616559209E0
1.795637512E1,-2.022204570E0,7.057043163E0,-1.507762115E-2,7.341076001E0
1.796641612E1,-8.949751201E-1,6.128956722E0,5.755484533E-1,6.220638793E0
1.797645613E1,7.534926742E-2,4.561421117E0,5.555229092E-1,4.595742140E0
1.798649612E1,1.309635973E-1,1.398695499E0,-6.487883377E-1,1.547393573E0
1.799653712E1,3.197640511E-1,-5.169346772E0,-2.795469604E0,5.885494491E0
1.800657712E1,1.041259884E0,-2.068685490E1,-6.330116143E0,2.165872938E1
1.801661713E1,3.959200589E0,-5.276124181E1,-1.172229680E1,5.419258389E1
1.802665812E1,1.229295230E1,-6.038806924E1,-9.624883000E0,6.237366396E1
1.803669812E1,1.414632203E1,-3.171935099E1,-1.317972933E0,3.475590175E1
1.804673813E1,1.165449950E1,-1.937798257E1,5.755110312E-1,2.262000840E1
1.805677913E1,1.191683249E1,-1.475330394E1,1.366973770E0,1.901419183E1
1.806681912E1,1.041897932E1,-1.514997437E1,1.940930319E0,1.848902551E1
1.807685912E1,7.738187653E0,-1.572223084E1,2.111683487E0,1.765013592E1
1.808690013E1,5.630979186E0,-1.546170113E1,2.272224640E0,1.661129535E1
1.809694012E1,2.754453432E0,-1.460561965E1,2.041555637E0,1.500263605E1
1.810698112E1,8.599095140E-1,-1.261043740E1,1.939204951E0,1.278761477E1
1.811702113E1,-2.449341626E-1,-9.960100365E0,2.110932705E0,1.018428343E1
1.812706113E1,-2.016508358E0,-7.217218280E0,2.314785061E0,7.843008067E0
1.813710212E1,-3.002661012E0,-4.221829450E0,3.273946091E0,6.128502269E0
1.814714212E1,-3.144946573E0,-7.293933749E-1,3.787132820E0,4.976452415E0
1.815718213E1,-3.657418773E0,2.418220698E0,3.700413934E0,5.737383263E0
1.816722312E1,-3.481872787E0,5.080374370E0,3.802695769E0,7.238379443E0
1.817726312E1,-2.582215217E0,7.637154198E0,2.693571346E0,8.499958016E0
1.818730313E1,-1.765208917E0,1.021434432E1,1.063886855E0,1.042020382E1
1.819734413E1,-1.159833085E0,1.259125385E1,-4.199376726E-1,1.265153090E1
1.820738412E1,-1.216435010E0,1.471862410E1,-1.836866544E0,1.488259683E1
1.821742412E1,-1.060330870E0,1.602392261E1,-2.664410112E0,1.627849743E1
1.822746513E1,-3.964695802E-1,1.673100535E1,-2.336395347E0,1.689800199E1
1.823750512E1,-8.249399485E-1,1.699956329E1,-1.708668680E0,1.710512282E1
1.824754512E1,-1.883869826E0,1.726624427E1,-1.523748146E0,1.743542271E1
1.825758612E1,-2.929339852E0,1.682285342E1,-1.887159031E0,1.717995338E1
1.826762613E1,-3.751709803E0,1.516667051E1,-2.685961195E0,1.585299998E1
1.827766612E1,-3.614276261E0,1.289254801E1,-3.695378897E0,1.389016243E1
1.828770712E1,-3.158772607E0,1.042711631E1,-4.430705441E0,1.176153687E1
1.829774713E1,-3.600530042E0,8.112817006E0,-5.220688249E0,1.029743668E1
1.830778813E1,-3.605017780E0,7.358941923E0,-5.446872000E0,9.839643998E0
1.831782812E1,-2.831577914E0,7.612221086E0,-4.606056422E0,9.336996257E0
1.832786812E1,-2.533874531E0,7.849474200E0,-3.408030347E0,8.924653282E0
1.833790913E1,-1.328248245E0,7.936597129E0,-2.334444131E0,8.378749715E0
1.834794912E1,-9.633417888E-1,7.935415406E0,-1.154066123E0,8.076553330E0
1.835798912E1,-9.494745322E-1,8.116801298E0,-3.857221786E-1,8.181243598E0
1.836803013E1,-9.345921989E-1,8.330112988E0,1.512616217E-1,8.383741709E0
1.837807013E1,-1.258139545E0,8.535020474E0,5.800461316E-1,8.646730198E0
1.838811012E1,-2.041456381E0,8.591350796E0,8.488625157E-1,8.871269369E0
1.839815112E1,-2.982219731E0,8.796223199E0,1.014007766E0,9.343200139E0
1.840819113E1,-3.580306862E0,9.328041496E0,9.619225234E-1,1.003774130E1
1.841823112E1,-3.829165530E0,9.950705059E0,7.041959685E-1,1.068526704E1
1.842827212E1,-3.701502686E0,1.001686747E1,1.663456108E-1,1.068018853E1
1.843831287E1,-3.172884862E0,9.316738828E0,-8.134295583E-1,9.875752548E0
1.844835287E1,-2.425483525E0,8.120659291E0,-1.943377671E0,8.695101749E0
1.845839388E1,-8.957620092E-1,5.364312823E0,-3.350167471E0,6.387633656E0
1.846843388E1,1.202300536E0,4.897060651E-1,-5.596849573E0,5.745438517E0
1.847847387E1,3.996881801E0,-1.059428236E1,-8.790184194E0,1.433461618E1
1.848851487E1,8.421077537E0,-4.066426479E1,-1.361578310E1,4.370224854E1
1.849855488E1,1.666181525E1,-7.610021130E1,-1.719798855E1,7.977862531E1
1.850859487E1,1.957283519E1,-5.383987066E1,-8.448019753E0,5.790679224E1
1.851863587E1,1.615701927E1,-2.109575771E1,-4.075370438E-2,2.657220213E1
1.852867588E1,1.408814457E1,-1.124326365E1,3.316582818E0,1.832720700E1
1.853871688E1,9.996549568E0,-1.401277279E1,5.724004294E0,1.813981890E1
1.854875687E1,3.920209893E0,-1.991385767E1,7.749288007E0,2.172512917E1
1.855879687E1,6.810221373E-1,-2.106804425E1,7.012071058E0,2.221475681E1
1.856883788E1,6.735860869E-1,-1.792962375E1,5.254160635E0,1.869575700E1
1.857887787E1,4.529805806E-1,-1.356212554E1,3.658922092E0,1.405432857E1
1.858891787E1,-1.916878089E-1,-9.672468810E0,2.663012627E0,1.003419321E1
1.859895887E1,-4.836863565E-1,-6.040583074E0,2.138752441E0,6.426263173E0
1.860899888E1,-2.673996037E-1,-3.099918920E0,1.849182096E0,3.619457733E0
1.861903887E1,2.499272463E-1,-6.458483577E-1,1.482296065E0,1.636088431E0
1.862907987E1,2.366569903E-1,1.823694522E0,1.205305200E0,2.198778949E0
1.863911988E1,7.552219883E-2,4.458863878E0,1.067448978E0,4.585479038E0
1.864915987E1,2.305660920E-1,7.281687341E0,8.188873494E-1,7.331214616E0
1.865920087E1,3.272961420E-1,9.771056959E0,8.312410908E-3,9.776540593E0
1.866924087E1,4.325470470E-1,1.171065382E1,-3.297467101E-1,1.172327782E1
1.867928088E1,3.069166951E-1,1.343531580E1,-5.289326960E-1,1.344922594E1
1.868932187E1,1.674367744E-1,1.529383459E1,-1.141490516E0,1.533728829E1
1.869936187E1,-6.493523017E-2,1.661450894E1,-1.586137353E0,1.669017542E1
1.870940188E1,-4.162697142E-1,1.706755471E1,-1.300970984E0,1.712212691E1
1.871944288E1,-8.260814711E-1,1.723907226E1,-1.058122669E0,1.729125925E1
1.872948287E1,-1.448789181E0,1.740246101E1,-9.364872084E-1,1.748775707E1
1.873952387E1,-2.488867927E0,1.718272147E1,-1.120038324E0,1.739812825E1
1.874956388E1,-3.978375071E0,1.614695972E1,-1.914768999E0,1.673971675E1
1.875960387E1,-4.999551816E0,1.399318228E1,-2.646017110E0,1.509324601E1
1.876964487E1,-5.659959156E0,1.065492500E1,-4.254109588E0,1.279296732E1
1.877968488E1,-6.299053395E0,7.422499403E0,-5.681523687E0,1.127170273E1
1.878972488E1,-6.223033159E0,5.355539076E0,-6.031872477E0,1.018780772E1
1.879976587E1,-5.675093504E0,4.872650279E0,-4.664598160E0,8.815207486E0
1.880980587E1,-4.887452798E0,5.407252436E0,-2.358355735E0,7.660771210E0
1.881984588E1,-4.577455644E0,5.939281817E0,-7.692667810E-1,7.537900242E0
1.882988687E1,-4.620593477E0,6.810591794E0,2.183339361E-1,8.232965102E0
1.883992687E1,-4.555829717E0,7.950245115E0,1.088657999E0,9.227521771E0
1.884996688E1,-4.284625330E0,8.825434134E0,1.812960203E0,9.976629018E0
1.886000788E1,-4.068441488E0,9.388674783E0,2.226307479E0,1.047167013E1
1.887004787E1,-4.001049404E0,9.758124672E0,1.996982605E0,1.073393371E1
1.888008787E1,-3.642147015E0,1.007323229E1,1.186882378E0,1.077700949E1
1.889012888E1,-2.961277928E0,1.013271719E1,-1.884873720E-1,1.055825043E1
1.890016887E1,-2.107963635E0,9.413635962E0,-1.752705815E0,9.804694304E0
1.891020887E1,-1.219440917E0,7.453453394E0,-3.121682841E0,8.172264521E0
1.892024987E1,-5.215836230E-1,3.487974649E0,-4.645871868E0,5.832850250E0
1.893028988E1,2.422817194E-1,-7.638891991E0,-7.182967045E0,1.048839296E1
1.894033087E1,5.450784956E0,-4.385800462E1,-1.295669781E1,4.605552784E1
1.895037087E1,1.646384607E1,-8.792799654E1,-1.622538492E1,9.091564177E1
1.896041088E1,1.814700452E1,-5.797717335E1,-7.015519745E0,6.115459034E1
1.897045188E1,1.289200656E1,-1.743893477E1,-1.942114087E0,2.177365578E1
1.898049187E1,1.129951855E1,-7.603409332E0,-3.151182190E-1,1.362315134E1
1.899053187E1,9.243334637E0,-7.992433945E0,3.441143714E0,1.269486926E1
1.900057288E1,8.255051111E0,-1.140767449E1,6.970445899E0,1.571203431E1
1.901061287E1,6.693992466E0,-1.211217861E1,8.352699612E0,1.616421964E1
1.902065287E1,4.352683119E0,-1.019901994E1,7.938575242E0,1.363769903E1
1.903069388E1,1.512890890E0,-7.330546090E0,7.102984736E0,1.031882440E1
1.904073388E1,-8.124551198E-1,-4.222242263E0,5.769020838E0,7.195068761E0
1.905077387E1,-2.080825830E0,-1.401454800E0,4.742336308E0,5.365041039E0
1.906081487E1,-2.572083454E0,1.241170925E0,4.356124206E0,5.208832561E0
1.907085488E1,-2.515924163E0,3.614375079E0,4.047860166E0,5.981534379E0
1.908089487E1,-2.058658889E0,5.483694840E0,3.460079337E0,6.803023926E0
1.909093587E1,-1.365290795E0,7.312738395E0,2.764747163E0,7.936245249E0
1.910097588E1,-7.469019851E-1,9.475607677E0,1.923339847E0,9.697640929E0
1.911101588E1,-8.751533514E-1,1.143185156E1,5.780639255E-1,1.147986417E1
1.912105687E1,-9.345020056E-1,1.293974557E1,-6.399268824E-1,1.298921921E1
1.913109687E1,-3.681836745E-1,1.416465188E1,-1.454181483E0,1.424386064E1
1.914113788E1,-4.258790284E-2,1.537614233E1,-2.017815650E0,1.550803491E1
1.915117787E1,-4.366181709E-1,1.625181200E1,-2.414576129E0,1.643600336E1
1.916121787E1,-1.326721537E0,1.676258616E1,-2.614483076E0,1.701705047E1
1.917125887E1,-2.497977304E0,1.692766826E1,-2.589416063E0,1.730580593E1
1.918129888E1,-3.622152461E0,1.640826244E1,-2.205473850E0,1.694742398E1
1.919133887E1,-4.562801644E0,1.438105265E1,-2.480132187E0,1.529002583E1
1.920137987E1,-5.158727059E0,1.155237203E1,-3.318659164E0,1.307988009E1
1.921141988E1,-6.262794811E0,9.455905484E0,-3.712422945E0,1.193393613E1
1.922145987E1,-6.987053161E0,8.244633127E0,-3.346093715E0,1.131323254E1
1.923150087E1,-6.995516421E0,7.865723028E0,-2.476006976E0,1.081376249E1
1.924154087E1,-6.187158737E0,8.192195297E0,-1.427130509E0,1.036482988E1
1.925158088E1,-4.770970123E0,8.597593283E0,-6.872121459E-1,9.856623494E0
1.926162187E1,-3.252967451E0,8.973015518E0,-3.488261747E-1,9.550836844E0
1.927166187E1,-1.490933864E0,8.970646811E0,-5.187936240E-1,9.108486967E0
1.928170188E1,3.743206197E-1,7.977189669E0,-1.112953180E0,8.063146763E0
1.929174288E1,1.635993052E0,6.491363640E0,-1.480703284E0,6.856147416E0
1.930178287E1,2.308577803E0,4.039448946E0,-1.462545340E0,4.877060399E0
1.931182387E1,2.651528696E0,-2.703138560E-1,-2.559610466E0,3.695305095E0
1.932186388E1,3.393974518E0,-9.875467765E0,-5.344049882E0,1.173042181E1
1.933190387E1,6.147449126E0,-3.668973923E1,-9.165874232E0,3.831372269E1
1.934194487E1,1.086549727E1,-7.416410932E1,-1.211336676E1,7.592830695E1
1.935198488E1,1.081758518E1,-5.435616577E1,-5.513654219E0,5.569572057E1
1.936202488E1,3.877360912E0,-1.918076885E1,5.095029831E-1,1.957537777E1
1.937206587E1,4.597034753E0,-1.131006341E1,3.728054015E0,1.276513414E1
1.938210587E1,5.827198879E0,-1.137685265E1,6.394272963E0,1.429250677E1
1.939214588E1,5.411925530E0,-1.379302507E1,4.624585079E0,1.552170305E1
1.940218687E1,6.008487123E0,-1.382146593E1,2.046753520E0,1.520934048E1
1.941222687E1,4.518269542E0,-1.260954160E1,9.445545387E-1,1.342786217E1
1.942226688E1,2.729578500E0,-1.012504681E1,1.173345562E0,1.055196245E1
1.943230750E1,1.134043064E0,-7.353290589E0,1.537098363E0,7.597342137E0
1.944234750E1,1.860420299E-1,-4.610308517E0,1.581060215E0,4.877428386E0
1.945238850E1,-3.640204570E-1,-1.876453949E0,1.705981154E0,2.562023031E0
1.946242850E1,-2.712853709E-1,1.016634920E0,1.807134622E0,2.091142716E0
1.947246850E1,-7.579277873E-2,3.925586700E0,2.115167112E0,4.459810243E0
1.948250950E1,1.935109708E-1,6.067997160E0,2.591883588E0,6.601204175E0
1.949254950E1,9.880836971E-1,7.960306419E0,2.633884138E0,8.442756263E0
1.950258950E1,1.302027284E0,9.700416162E0,2.047887880E0,9.999359656E0
1.951263050E1,1.269860581E0,1.156688482E1,1.175752276E0,1.169563011E1
1.952267050E1,1.051274410E0,1.261252368E1,9.133666599E-1,1.268917532E1
1.953271050E1,7.091560154E-1,1.324045617E1,8.894538867E-1,1.328923287E1
1.954275150E1,2.064274701E-1,1.412989018E1,4.257515226E-1,1.413781005E1
1.955279150E1,-5.606846850E-1,1.509580343E1,2.989417873E-1,1.510916989E1
1.956283150E1,-1.251656591E0,1.600330065E1,3.736358377E-1,1.605652141E1
1.957287250E1,-1.906961942E0,1.636918549E1,-3.619667687E-2,1.647992863E1
1.958291250E1,-2.532413312E0,1.620006648E1,-9.459670798E-1,1.642407150E1
1.959295250E1,-3.383836908E0,1.515573505E1,-2.511864442E0,1.573073807E1
1.960299350E1,-4.715232124E0,1.302093766E1,-5.195947511E0,1.479108185E1
1.961303350E1,-4.851566974E0,1.097314100E1,-6.705250695E0,1.374437748E1
1.962307350E1,-5.588274046E0,8.984029334E0,-8.085497060E0,1.331603742E1
1.963311450E1,-6.143179489E0,7.923113449E0,-9.163459917E0,1.358246585E1
1.964315450E1,-5.600435085E0,7.953997858E0,-8.275277799E0,1.277149865E1
1.965319550E1,-4.822739031E0,8.401644316E0,-5.872993103E0,1.132865777E1
1.966323550E1,-4.558351913E0,8.654601297E0,-3.973505217E0,1.055790886E1
1.967327550E1,-4.366481671E0,8.423319944E0,-2.978270522E0,9.944273546E0
1.968331650E1,-3.995271478E0,8.165672911E0,-1.878378852E0,9.282710563E0
1.969335650E1,-3.311816168E0,8.079355145E0,-7.724429154E-1,8.765886945E0
1.970339650E1,-2.316194679E0,8.155551381E0,8.059860528E-2,8.478459309E0
1.971343750E1,-2.060200946E0,8.592623150E0,7.385331577E-1,8.866962939E0
1.972347750E1,-9.603972772E-1,8.729925129E0,8.811040628E-1,8.826681146E0
1.973351750E1,5.413004342E-1,8.630345292E0,3.792568392E-1,8.655616776E0
1.974355850E1,1.653377409E0,7.431883600E0,-9.317772031E-1,7.670381963E0
1.975359850E1,1.832234673E0,3.910558187E0,-2.766030042E0,5.128398524E0
1.976363850E1,2.515070470E0,-3.147769024E0,-5.361314371E0,6.706543154E0
