"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.021039250E0,7.615323034E-1,1.322991014E0,1.949809169E0,2.476286023E0
3.031075250E0,4.240058729E-1,1.009299003E0,2.861302235E0,3.063578943E0
3.041112250E0,4.071517854E-1,6.661984223E-1,3.150578027E0,3.245879668E0
3.051149250E0,6.477544038E-1,6.705002189E-2,3.292025682E0,3.355818017E0
3.061185250E0,-1.865634370E-1,-9.796670687E-1,4.212024254E0,4.328475689E0
3.071222250E0,-1.046934607E0,-1.377497588E0,3.516743535E0,3.919318406E0
3.081259250E0,-1.143592956E-1,-7.034492791E-1,5.879294208E-1,9.238939012E-1
3.091296250E0,1.763493344E0,4.427172554E-1,-3.333404088E0,3.797037023E0
3.101332250E0,3.030337931E0,1.248484038E0,-5.888859522E0,6.739460426E0
3.111369250E0,3.159624254E0,1.786781634E0,-5.706773719E0,6.763363092E0
3.121406250E0,2.458064210E0,2.634061893E0,-4.133272784E0,5.483092706E0
3.131442250E0,1.946969030E0,3.519781748E0,-3.787700000E0,5.525054140E0
3.141479250E0,1.309289818E0,3.833665547E0,-3.819916989E0,5.568033508E0
3.151516250E0,-2.168144640E-1,3.025014333E0,-4.434917775E0,5.372728906E0
3.161553250E0,-1.096634624E0,1.654233441E0,-4.026380419E0,4.488968151E0
3.171589250E0,-5.517917278E-1,-3.125056100E-1,-2.520225375E0,2.598782371E0
3.181626250E0,7.117319331E-1,-2.344417142E0,-2.078969339E0,3.213248760E0
3.191663250E0,1.299588410E0,-3.630405221E0,-2.966060951E0,4.864801092E0
3.201699250E0,1.715410812E0,-3.628570365E0,-3.443746895E0,5.288530025E0
