"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.648151417E0,5.853432412E0,4.904871946E0,-2.905879653E0,8.170959330E0
2.658189417E0,8.332700381E0,7.502000486E0,-3.628398457E0,1.178470120E1
2.668227417E0,9.357138995E0,6.829418659E0,1.264240530E0,1.165312462E1
2.678265417E0,7.158083049E0,4.029799286E0,-1.263616047E0,8.311086616E0
2.688303417E0,3.453008299E0,1.223079640E-1,-5.320529457E0,6.343993951E0
2.698341417E0,5.158741093E-1,-3.973532115E0,-6.858966393E0,7.943582539E0
2.708379417E0,-2.408840887E-1,-5.449873960E0,-7.428428480E0,9.216327957E0
2.718417417E0,-6.226692639E-1,-4.455956642E0,-6.329644858E0,7.765801352E0
2.728455417E0,-7.195902255E-1,-2.138853014E0,-4.914404662E0,5.407760672E0
2.738493417E0,-5.983717440E-1,-1.553412241E-1,-4.525572715E0,4.567602000E0
2.748531417E0,-4.281177811E-1,6.672801572E-1,-3.996712232E0,4.074586642E0
2.758569417E0,-5.647024530E-1,6.472592908E-1,-3.109168338E0,3.225641208E0
2.768608417E0,-9.654190122E-1,3.065812111E-1,-2.064558584E0,2.299658247E0
2.778646417E0,-8.627519917E-1,3.042189360E-2,-9.935047969E-1,1.316175624E0
2.788684417E0,6.469461724E-2,-2.144635910E-1,1.645751470E-1,2.779658331E-1
2.798722417E0,9.569333866E-1,-5.293075025E-1,1.719781752E0,2.038022869E0
2.808760417E0,1.867247800E0,-9.409544080E-1,2.786799352E0,3.484000599E0
2.818798417E0,1.877008411E0,-1.267555901E0,1.979463031E0,3.008011374E0
2.828836417E0,1.275182863E0,-6.428177458E-1,6.852350561E-1,1.583935942E0
2.838874417E0,6.305706064E-1,3.508481419E-1,-3.997466522E-1,8.249309634E-1
2.848912417E0,-1.856170835E-1,9.024019611E-1,-1.322383634E0,1.611670399E0
2.858950417E0,-1.436548473E0,8.463984990E-1,-2.386705960E0,2.911430452E0
2.868988417E0,-2.703192354E0,3.641757005E-1,-2.419010072E0,3.645748562E0
2.879026417E0,-2.072025332E0,1.181394839E0,-1.826347404E0,3.004085149E0
2.889064417E0,-1.342359038E0,1.959870912E0,-8.343192478E-1,2.517759001E0
2.899102417E0,-2.043810908E0,1.939320288E0,-8.422901722E-1,2.940676613E0
2.909140417E0,-2.731471244E0,1.457619646E0,-1.276372333E0,3.348838085E0
2.919178417E0,-2.815086427E0,9.361748940E-1,-9.343236655E-1,3.110320842E0
2.929216417E0,-1.571441253E0,1.271958854E0,9.532522720E-1,2.235172663E0
2.939255417E0,-3.926778071E-1,1.911805045E0,1.687919251E0,2.580361561E0
2.949293417E0,1.589207433E-1,1.743881782E0,1.329739870E0,2.198769564E0
2.959331417E0,2.227129890E-1,1.558250227E0,7.298798633E-1,1.735070448E0
2.969369417E0,3.334395191E-1,1.777182845E0,1.758549742E-1,1.816723906E0
2.979407417E0,3.945614876E-1,2.064124428E0,3.151742061E-1,2.124999577E0
2.989445417E0,3.040246622E-1,2.360249063E0,7.418445090E-1,2.492697317E0
2.999483417E0,2.884675603E-1,2.615513356E0,1.104831398E0,2.853905406E0
3.009521417E0,6.620249721E-1,2.455515409E0,1.835615240E0,3.136449633E0
3.019559417E0,1.373666785E0,1.879685120E0,3.183855700E0,3.944250716E0
3.029597417E0,2.208667599E0,1.102258038E0,4.457990888E0,5.095769628E0
3.039635417E0,2.486487818E0,1.352460980E-2,4.936256876E0,5.527154470E0
3.049673417E0,1.766171368E0,-1.057417495E0,4.839846815E0,5.259430602E0
3.059711417E0,5.851539668E-1,-1.740384563E0,4.017669822E0,4.417353777E0
3.069749417E0,-9.442209551E-1,-2.299235707E0,2.887401867E0,3.809872385E0
3.079787417E0,-2.202228645E0,-2.701553380E0,2.009589640E0,4.023263873E0
3.089825417E0,-3.088989012E0,-2.689033322E0,1.667982584E0,4.422094438E0
3.099863417E0,-4.330872712E0,-2.441313107E0,1.750195460E0,5.270640595E0
3.109901417E0,-5.556790298E0,-2.325574490E0,1.200172734E0,6.142200723E0
3.119939417E0,-5.971495298E0,-2.163054054E0,-2.993667702E-1,6.358237129E0
3.129978417E0,-5.373376007E0,-2.335654505E0,-1.078895634E0,5.957555494E0
3.140016417E0,-4.001244408E0,-2.848120857E0,-2.882301633E-1,4.919840024E0
3.150054417E0,-1.320806201E0,-3.542288266E0,2.069787018E0,4.310029406E0
3.160092417E0,1.381865458E0,-4.124303740E0,3.989127516E0,5.901912556E0
3.170130833E0,2.412467623E0,-3.682797443E0,4.348493882E0,6.188085008E0
3.180168833E0,3.275427191E0,-2.716462026E0,4.469843487E0,6.171473893E0
3.190206833E0,3.448982784E0,-1.910398790E0,5.139294423E0,6.477457290E0
3.200244833E0,1.680236594E0,-1.972986217E0,4.903931129E0,5.546567420E0
