"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.273282667E0,2.147584076E0,-4.086801453E0,-1.573677521E0,4.877553118E0
2.283203667E0,1.365610199E0,-3.419788513E0,-5.309458923E-1,3.720450004E0
2.293124667E0,6.637197876E-1,-2.868484955E0,1.262474670E0,3.203524963E0
2.303046667E0,-5.403762817E-1,-2.592309265E0,2.886896667E0,3.917428521E0
2.312967667E0,-1.404229889E0,-2.789149933E0,3.637735291E0,4.794198262E0
2.322888667E0,-2.238145752E0,-3.272045746E0,3.810326385E0,5.498560442E0
2.332809667E0,-2.957400055E0,-3.719465332E0,4.002227325E0,6.212765971E0
2.342730667E0,-3.162772980E0,-4.349505157E0,4.070934448E0,6.744911810E0
2.352651667E0,-3.497177582E0,-5.473368073E0,4.025578766E0,7.641550464E0
2.362572667E0,-3.368145905E0,-6.466552734E0,3.970044250E0,8.301925226E0
2.372493667E0,-3.109034729E0,-7.421566772E0,2.872227173E0,8.543736843E0
2.382415667E0,-3.328179016E0,-8.135881348E0,1.705553284E0,8.954231004E0
2.392336667E0,-2.878065033E0,-8.774004364E0,4.593946838E-1,9.245401797E0
2.402257667E0,-1.938618622E0,-9.373956757E0,-5.604345703E-1,9.588711819E0
2.412178667E0,-6.905140686E-1,-9.734107819E0,-1.310973816E0,9.846233648E0
2.422099667E0,6.692582703E-1,-9.754615173E0,-1.566941528E0,9.902309305E0
2.432020667E0,2.222428436E0,-9.484876099E0,-9.026229858E-1,9.783495848E0
2.441941667E0,3.868106232E0,-9.005722504E0,1.745370483E-1,9.802843813E0
2.451862667E0,5.650150452E0,-8.512797546E0,1.429227905E0,1.031671530E1
2.461784667E0,6.985074463E0,-8.626111908E0,2.690355377E0,1.142099312E1
2.471705667E0,8.201744385E0,-8.443042603E0,4.457730103E0,1.258669683E1
2.481626667E0,9.057215424E0,-7.832162933E0,5.335205383E0,1.310878880E1
2.491547667E0,9.746831360E0,-6.988367615E0,5.184019775E0,1.306568270E1
2.501468667E0,9.870174866E0,-6.464906158E0,6.459966431E0,1.345163670E1
2.511389667E0,9.827812958E0,-7.110214233E0,7.502099304E0,1.426262767E1
2.521310667E0,9.784852295E0,-9.289382629E0,7.540269928E0,1.545611965E1
2.531232667E0,9.425599365E0,-1.116902390E1,6.910080414E0,1.616595897E1
2.541153667E0,7.815098419E0,-1.147079636E1,6.696923676E0,1.541115567E1
2.551074667E0,6.102809143E0,-1.108055786E1,6.251000977E0,1.411021102E1
2.560995667E0,5.880371704E0,-9.858349457E0,5.232369232E0,1.261520960E1
2.570916667E0,4.922962646E0,-8.294252014E0,3.952380981E0,1.042360269E1
2.580837667E0,4.013603668E0,-7.547005920E0,1.456770630E0,8.671129882E0
2.590758667E0,5.274731140E0,-8.115523682E0,-2.793640594E0,1.007417198E1
2.600679667E0,4.489314423E0,-1.059062668E1,-4.332141266E0,1.229157294E1
2.610601667E0,3.983067169E0,-1.548844162E1,-3.546125793E0,1.638083197E1
2.620522667E0,2.978955231E0,-2.240301270E1,-6.280938721E-1,2.260892863E1
2.630443667E0,-9.663903809E-1,-3.066807541E1,1.185384979E0,3.070618663E1
2.640364667E0,-5.254822540E0,-3.071702362E1,3.104544067E-1,3.116480518E1
2.650285667E0,-6.068530426E0,-1.511481857E1,-1.986369324E0,1.640824382E1
2.660206667E0,-4.402944031E0,-4.721182251E0,-1.281934204E0,6.581704436E0
2.670127667E0,-3.453917542E0,-4.619992676E0,2.035467224E0,6.116944133E0
2.680049667E0,-2.833457794E0,-7.033423920E0,4.814887390E0,8.982242242E0
2.689970667E0,-3.001109161E0,-8.240214386E0,5.007237396E0,1.009852542E1
2.699891667E0,-2.392325134E0,-7.462731171E0,3.599864044E0,8.624070803E0
2.709812667E0,-1.758094025E0,-7.835306396E0,2.710563354E0,8.475262511E0
2.719733667E0,-2.235301666E0,-8.791517944E0,2.606529694E0,9.438292131E0
2.729654667E0,-1.952988739E0,-9.911039886E0,3.527265015E0,1.069974183E1
2.739575667E0,-1.872306519E0,-1.157408157E1,5.383854218E0,1.290158061E1
2.749496667E0,-2.400258636E0,-1.344040054E1,3.864962769E0,1.418955762E1
2.759418542E0,2.275268555E-1,-1.491648102E1,8.137078857E-1,1.494039139E1
2.769339542E0,2.801424408E0,-1.477427673E1,-1.714384918E0,1.513493797E1
2.779260542E0,2.287992096E0,-1.228300735E1,-1.435664520E0,1.257649833E1
2.789181542E0,7.467970276E-1,-9.363179169E0,1.149609375E-1,9.393617299E0
2.799102542E0,4.348457336E-1,-8.009394379E0,1.325643311E0,8.129995038E0
2.809023542E0,7.571255493E-1,-7.448061676E0,2.425855408E0,7.869665577E0
2.818944542E0,3.629951477E-1,-7.210206299E0,3.534300385E0,8.038042023E0
2.828866542E0,-3.002755737E-1,-6.769073639E0,2.674039307E0,7.284298838E0
2.838787542E0,4.131408691E-2,-5.968238983E0,1.473835144E0,6.147664064E0
2.848708542E0,1.004411316E-1,-5.526806946E0,2.151475983E0,5.931655110E0
2.858629542E0,-5.975573730E-1,-5.828729095E0,2.134411469E0,6.235933771E0
2.868550542E0,-9.675878906E-1,-6.549330597E0,2.030677185E0,6.924854325E0
2.878471542E0,-1.132544861E0,-7.186405792E0,2.526446228E0,7.701299671E0
2.888392542E0,-9.367520142E-1,-7.593259735E0,2.236349487E0,7.970969625E0
2.898313542E0,-1.105151825E0,-8.169860687E0,1.800904999E0,8.438675430E0
2.908235542E0,-1.333876190E0,-9.131311340E0,1.936373291E0,9.429189467E0
2.918156542E0,-1.043480072E0,-9.253607025E0,2.430346069E0,9.624171427E0
2.928077542E0,-3.852987671E-1,-8.934320984E0,2.375709686E0,9.252812713E0
2.937998542E0,1.670526123E-1,-8.649463348E0,1.939217377E0,8.865759236E0
2.947919542E0,6.978488159E-1,-8.403674469E0,1.520987091E0,8.568671967E0
2.957840542E0,1.338067474E0,-7.960446167E0,1.546733551E0,8.218972711E0
2.967761542E0,2.222129059E0,-7.738457794E0,1.966311035E0,8.287820321E0
2.977683542E0,2.837948456E0,-7.816146240E0,2.558329926E0,8.700065833E0
2.987604542E0,3.241359558E0,-8.114924927E0,3.153492279E0,9.289937131E0
2.997525542E0,3.502266998E0,-8.471184082E0,3.649860077E0,9.866524842E0
3.007446542E0,3.565136261E0,-8.649313660E0,4.049678650E0,1.019415129E1
3.017367542E0,3.476221161E0,-8.523724823E0,4.442910919E0,1.022142142E1
3.027288542E0,3.425177307E0,-8.476123810E0,4.672533417E0,1.026689257E1
3.037209542E0,3.264112244E0,-8.453670502E0,4.483177185E0,1.011028444E1
3.047130542E0,2.863844604E0,-8.551566925E0,3.387306061E0,9.633521949E0
3.057052542E0,2.306403809E0,-8.865314484E0,2.140249329E0,9.407123185E0
3.066973542E0,1.830243988E0,-9.550888824E0,1.595083008E0,9.854621261E0
3.076894542E0,1.172661438E0,-1.033361115E1,2.110311584E0,1.061188339E1
3.086815542E0,9.683363342E-1,-1.055410263E1,3.065175934E0,1.103277214E1
3.096736542E0,9.398954773E-1,-1.097263229E1,4.122427368E0,1.175910160E1
3.106657542E0,5.837860107E-1,-1.127470413E1,5.036426697E0,1.236225518E1
3.116578542E0,6.044430542E-1,-1.046773224E1,5.931565247E0,1.204666908E1
3.126499542E0,1.294807434E0,-9.334139557E0,6.324797516E0,1.134926214E1
3.136421542E0,2.744243317E0,-8.697064362E0,6.036796417E0,1.093675961E1
3.146342542E0,3.549418945E0,-7.721093903E0,5.359604645E0,1.004684169E1
3.156263542E0,3.131488037E0,-7.099436646E0,2.628833313E0,8.192617567E0
3.166184542E0,1.858834534E0,-7.206913147E0,8.262817383E-1,7.488498143E0
3.176105542E0,4.248165894E-1,-7.824678497E0,8.363108826E-1,7.880702926E0
