"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.670132583E0,2.582624405E1,-1.134640503E0,-7.280859375E-1,2.586140754E1
2.680055583E0,2.792682587E1,-2.659818878E0,-6.837780762E-1,2.806153581E1
2.689978583E0,2.908107559E1,-4.160148926E0,-8.012837219E-1,2.938805629E1
2.699901583E0,2.988131149E1,-5.248535614E0,-1.470392303E0,3.037436347E1
2.709824583E0,3.249906784E1,-6.551276550E0,-2.806513824E0,3.327138643E1
2.719747583E0,3.507221695E1,-8.082891541E0,-2.493514709E0,3.607784851E1
2.729671583E0,3.534285416E1,-8.639733582E0,-9.080117798E-1,3.639487356E1
2.739594583E0,3.309722397E1,-6.696923676E0,1.375339966E0,3.379595510E1
2.749517583E0,2.898228104E1,-3.362607422E0,3.728147278E0,2.941392230E1
2.759440583E0,2.475372437E1,-4.197271729E-1,6.264173584E0,2.553748052E1
2.769363583E0,2.129202301E1,2.649041290E0,8.716673584E0,2.315918958E1
2.779286583E0,1.782448380E1,5.787864075E0,1.005084915E1,2.126572740E1
2.789209583E0,1.359487930E1,7.828420715E0,9.629176025E0,1.840722535E1
2.799132583E0,9.208550720E0,7.391179962E0,6.660549316E0,1.355691207E1
2.809056583E0,4.786895599E0,5.339995422E0,1.691033478E0,7.368141883E0
2.818979583E0,5.463638306E-2,3.868405609E0,-2.804268494E0,4.778228634E0
2.828902583E0,-3.874243469E0,2.025887146E0,-6.462211761E0,7.802189567E0
2.838825583E0,-6.709647217E0,-2.173480225E-1,-9.333989868E0,1.149738983E1
2.848748583E0,-8.269403687E0,-1.695524139E0,-1.035202286E1,1.335747793E1
2.858671583E0,-9.183702393E0,-2.553240509E0,-9.392218781E0,1.338182351E1
2.868594583E0,-1.037956558E1,-3.250191193E0,-7.825277252E0,1.339903312E1
2.878517583E0,-1.108280319E1,-3.752247162E0,-6.158942413E0,1.322272502E1
2.888441583E0,-1.108998825E1,-4.005370789E0,-4.466412048E0,1.260871410E1
2.898364583E0,-1.051473450E1,-3.690425720E0,-2.917582855E0,1.151916548E1
2.908287583E0,-9.165889435E0,-2.864593048E0,-1.489702148E0,9.717954258E0
2.918210583E0,-6.353687439E0,-1.899998932E0,-4.367916870E-1,6.646061013E0
2.928133583E0,-2.857557678E0,-8.340655518E-1,1.603166199E-1,2.981107621E0
2.938056583E0,6.451583862E-2,1.404080200E-1,1.802252197E-1,2.373980525E-1
2.947979583E0,2.327210541E0,9.979747009E-1,-4.312532043E-1,2.568626429E0
2.957903583E0,4.016747131E0,1.657952271E0,-1.260079651E0,4.524473889E0
2.967826583E0,4.855453033E0,2.032922516E0,-2.023941193E0,5.639551052E0
2.977749583E0,4.997357941E0,2.124082947E0,-2.648741913E0,6.041618034E0
2.987672583E0,4.877008209E0,2.008972321E0,-2.991080017E0,6.063640699E0
2.997595583E0,5.502707062E0,1.741777954E0,-2.911595306E0,6.464593002E0
3.007518583E0,7.595056000E0,1.434317322E0,-2.127825165E0,8.016843628E0
3.017441583E0,1.111842911E1,1.499132538E0,-6.815327454E-1,1.123972202E1
3.027364583E0,1.550430862E1,2.033521271E0,9.967771912E-1,1.566883402E1
3.037288583E0,2.005289978E1,2.328857117E0,2.138453064E0,2.030062429E1
3.047211583E0,2.411425415E1,2.106269989E0,1.643731842E0,2.426181116E1
3.057134583E0,2.727403336E1,1.496587830E0,-5.523513794E-2,2.731511892E1
3.067057583E0,2.997022659E1,3.079096985E-1,-1.934876404E0,3.003419779E1
3.076980583E0,3.103690842E1,-1.196761322E0,-3.296744385E0,3.123444325E1
3.086903583E0,3.099709122E1,-2.141297150E0,-3.572171631E0,3.127563313E1
3.096826583E0,3.220298355E1,-2.567910004E0,-2.207160187E0,3.238051679E1
3.106749583E0,3.315126160E1,-3.234324188E0,-1.441502380E-1,3.330897443E1
3.116673583E0,3.216451355E1,-4.135450287E0,1.574425964E0,3.246747138E1
3.126596583E0,2.948478607E1,-3.883374481E0,3.218157806E0,2.991303640E1
3.136519583E0,2.595871857E1,-2.604883118E0,4.317621460E0,2.644394715E1
3.146442583E0,2.132495453E1,-6.712042236E-1,4.024231567E0,2.171171666E1
3.156365583E0,1.601998627E1,1.404828644E0,2.122885437E0,1.622097858E1
3.166288583E0,1.164892593E1,3.215313721E0,-4.809498596E-1,1.209409073E1
3.176211583E0,8.309370575E0,4.563110962E0,-2.507735138E0,9.805934760E0
3.186135583E0,5.035977631E0,5.344037018E0,-3.546125793E0,8.154435019E0
3.196058583E0,1.844464417E0,5.722300415E0,-3.650907898E0,7.033910683E0
