"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.362683062E1,1.250506005E-1,9.659796140E0,-3.256326676E0,1.019465362E1
1.363687063E1,8.172340491E-1,8.614133887E0,-3.147894740E0,9.207628109E0
1.364690963E1,1.440918974E0,8.802497261E0,-3.086132355E0,9.438454240E0
1.365694963E1,1.678636357E0,9.203634381E0,-2.824214516E0,9.772455857E0
1.366698863E1,1.897366515E0,9.380142526E0,-2.553956208E0,9.905037396E0
1.367702863E1,2.229041930E0,8.955361605E0,-2.145474401E0,9.474713178E0
1.368706762E1,2.938468817E0,7.183621933E0,-1.009794920E0,7.826794289E0
1.369710763E1,3.492898589E0,5.239101716E0,6.243352818E-1,6.327584207E0
1.370714763E1,3.295036413E0,2.494874772E0,4.204883634E0,5.895991135E0
1.371718662E1,2.042394567E0,-1.500072185E0,1.054655271E1,1.084672144E1
1.372722663E1,1.155236589E0,-6.844866418E0,1.187053541E1,1.375123190E1
1.373726563E1,6.515021767E-1,-1.627081194E1,3.153838434E0,1.658645451E1
1.374730563E1,-3.347145630E0,-2.649327570E1,-3.650018536E0,2.695217387E1
1.375734463E1,-9.767191949E0,-3.392617905E1,-7.305937498E0,3.605218976E1
1.376738463E1,-1.042055690E1,-3.164226598E1,1.843901914E0,3.336496630E1
1.377742362E1,-1.439572799E0,-2.154690782E1,1.144290631E1,2.443934760E1
1.378746363E1,4.943660036E-1,-1.934411433E1,7.705885879E0,2.082834209E1
1.379750363E1,-1.414072361E0,-1.842370646E1,2.808779036E0,1.869015248E1
1.380754262E1,-1.645619762E0,-1.669485319E1,7.090322006E-1,1.679073894E1
1.381758263E1,-5.067565459E-1,-1.241097718E1,-3.170449497E-1,1.242536415E1
1.382762163E1,1.776364673E0,-8.713296232E0,2.193120876E0,9.158972751E0
1.383766163E1,3.391761639E0,-7.286339970E0,2.233152084E0,8.341568522E0
1.384770063E1,4.626453849E0,-5.361785071E0,1.083571506E0,7.164282349E0
1.385774063E1,4.908668543E0,-3.296140952E0,1.052563575E0,6.005619212E0
1.386777962E1,4.158020832E0,-1.495934696E0,9.919145004E-1,4.528890838E0
1.387781963E1,3.243632078E0,-2.089122444E-1,-1.243478821E0,3.480090942E0
1.388785963E1,-1.670820677E0,1.654501829E0,-2.335471341E0,3.314128003E0
1.389789883E1,-3.374371435E0,6.002602485E0,2.600846785E0,7.360843917E0
1.390793883E1,-3.865680807E0,4.640251524E0,4.957000458E-1,6.059797096E0
1.391797783E1,-3.687437793E0,5.277754151E0,-4.621331103E0,7.925186908E0
1.392801783E1,2.803258680E0,8.997478514E0,-4.713576778E0,1.053710989E1
1.393805683E1,2.600677800E0,8.710767311E0,-4.232610546E0,1.002776068E1
1.394809683E1,3.413765296E-1,8.736831860E0,-4.188108557E0,9.694793560E0
1.395813583E1,-4.740672483E-1,9.227827236E0,-4.099390508E0,1.010853787E1
1.396817583E1,-1.288898530E0,1.000910471E1,-3.863139022E0,1.080589097E1
1.397821583E1,-1.438727146E0,1.094962818E1,-3.927434128E0,1.172130675E1
1.398825483E1,-1.060889133E0,1.180157452E1,-3.824443903E0,1.245106493E1
1.399829483E1,-5.194629841E-1,1.269838303E1,-3.740553900E0,1.324803823E1
1.400833383E1,-3.540588480E-1,1.367462363E1,-3.639360816E0,1.415505691E1
1.401837383E1,-1.024679373E0,1.403393269E1,-3.638393687E0,1.453406837E1
1.402841283E1,-2.226271373E0,1.277870623E1,-3.679161059E0,1.348287222E1
1.403845283E1,-1.933133203E0,1.090140502E1,-3.695822700E0,1.167204956E1
1.404849183E1,-3.968939419E-1,1.018357042E1,-2.988777968E0,1.062051906E1
1.405853183E1,1.081395757E0,9.622906641E0,-2.664344623E0,1.004333019E1
1.406857083E1,2.018363534E0,8.918559229E0,-2.332682950E0,9.436943352E0
1.407861083E1,3.005995387E0,7.996092548E0,-8.435776560E-1,8.584004168E0
1.408865083E1,3.901045936E0,7.012306700E0,1.222920595E0,8.117027747E0
1.409868983E1,5.172793121E0,6.140151801E0,5.094022940E0,9.508329114E0
1.410872983E1,6.763380790E0,5.267449602E0,8.169288830E0,1.184173235E1
1.411876883E1,6.643126368E0,4.449722925E0,4.526526688E0,9.188068671E0
1.412880883E1,4.311850843E0,3.663583492E0,5.214633165E-1,5.682061746E0
1.413884783E1,3.029008566E0,3.473098163E0,-2.460654527E-1,4.614959583E0
1.414888783E1,-7.347427002E-1,-3.220798409E-1,4.870709004E0,4.936333504E0
1.415892683E1,-4.674306000E0,-6.244523431E0,4.700255651E0,9.106899179E0
1.416896683E1,-5.078847662E0,-1.665907758E1,-1.003037454E1,2.009795942E1
1.417900683E1,-8.560188060E0,-3.138152460E1,-1.890270685E1,3.762165908E1
1.418904583E1,-8.855677103E0,-4.064378082E1,-9.780817716E0,4.273177192E1
1.419908583E1,-1.535111625E0,-3.965499327E1,1.548582090E1,4.259912801E1
1.420912483E1,1.268490578E0,-2.893434790E1,1.435888936E1,3.232620084E1
1.421916483E1,1.030084540E0,-1.650368198E1,-4.843260127E0,1.723048930E1
1.422920383E1,8.084848604E-1,-9.669817098E0,-3.184638058E0,1.021278268E1
1.423924383E1,-5.493622828E-1,-5.995227392E0,2.206633937E-1,6.024387332E0
1.424928283E1,-2.179969611E0,-4.141950637E0,9.125946812E-1,4.768736901E0
1.425932283E1,-1.845893476E0,-2.614156217E0,1.722066552E0,3.634095301E0
1.426936283E1,3.948104328E-1,-5.137217492E-1,2.405649915E0,2.491372479E0
1.427940183E1,2.766369181E0,1.250019516E0,1.799890507E0,3.529157558E0
1.428944183E1,3.934728237E0,2.156649014E0,4.372256966E-1,4.508257710E0
1.429948083E1,4.593816445E0,2.672169367E0,-9.798342991E-1,5.404046069E0
1.430952083E1,4.763247705E0,2.854969701E0,-1.642304975E0,5.791074712E0
1.431955983E1,3.876152585E0,3.278986976E0,-7.548486435E-1,5.132846279E0
1.432959983E1,2.784038297E0,4.086910796E0,7.499773282E-1,5.001617247E0
1.433963883E1,1.815157295E0,5.143029624E0,1.720181263E0,5.718791244E0
1.434967883E1,8.731196898E-1,5.647571245E0,2.845417689E0,6.383870361E0
1.435971883E1,-7.527527091E-1,6.286994682E0,2.636289098E0,6.858786990E0
1.436975783E1,-2.129831052E0,7.759204300E0,1.220374133E0,8.138227369E0
1.437979783E1,-1.927986337E0,8.748894666E0,-1.129278606E-1,8.959522414E0
1.438983683E1,-1.409487705E0,9.240619190E0,-1.352883880E0,9.444892450E0
1.439987683E1,-8.356726590E-1,9.661090128E0,-2.335416523E0,9.974426379E0
1.440991583E1,-5.320871226E-1,9.889386477E0,-2.609624625E0,1.024173922E1
1.441995583E1,-6.770391601E-1,1.006656179E1,-2.105246288E0,1.030660517E1
1.442999483E1,-8.715865499E-1,1.023892952E1,-1.377214145E0,1.036783775E1
1.444003483E1,-5.677178621E-1,1.037102397E1,-9.214366946E-1,1.042734325E1
1.445007483E1,-2.774783032E-1,1.040155111E1,-1.397690948E0,1.049870467E1
1.446011383E1,1.194070141E-1,1.031078712E1,-2.372484362E0,1.058089180E1
1.447015383E1,6.152862771E-1,1.003394134E1,-3.237375850E0,1.056121009E1
1.448019283E1,1.219890568E0,9.802962291E0,-3.845669881E0,1.060072542E1
1.449023283E1,1.959717861E0,9.705563466E0,-4.142694402E0,1.073314368E1
1.450027183E1,2.628882137E0,9.678528280E0,-4.077856382E0,1.082653424E1
1.451031183E1,2.801535505E0,9.734373867E0,-3.801571934E0,1.081936158E1
1.452035083E1,2.647166673E0,9.929543985E0,-3.810683066E0,1.096013871E1
1.453039083E1,2.760280475E0,1.059259368E1,-4.302841453E0,1.176165948E1
1.454043083E1,2.899192193E0,9.751895049E0,-1.719735121E0,1.031805511E1
1.455046983E1,4.432873589E-1,3.558233623E0,1.485005665E1,1.527683582E1
1.456050983E1,-2.280219538E0,-3.006855805E0,1.809770313E1,1.848695328E1
1.457054883E1,-2.002538337E0,-1.025433927E1,1.574684265E0,1.056604298E1
1.458058883E1,-6.230363814E0,-2.249617989E1,-1.062537200E1,2.564749643E1
1.459062783E1,-1.515170164E1,-4.151692916E1,-1.646285555E1,4.716200889E1
1.460066783E1,-1.038151271E1,-4.215776997E1,4.030910257E0,4.360391739E1
1.461070683E1,8.709537350E-1,-2.865272962E1,1.692268059E1,3.328835523E1
1.462074683E1,3.939393146E0,-2.488237013E1,3.881551319E0,2.548955869E1
1.463078683E1,7.030603223E0,-2.031648291E1,-1.921727916E0,2.158429748E1
1.464082583E1,6.274257692E0,-1.622350562E1,4.667703617E-1,1.740075627E1
1.465086583E1,5.177486681E0,-1.286019186E1,4.699465107E0,1.463816502E1
1.466090483E1,2.980028195E0,-8.842920232E0,5.898427321E0,1.103944071E1
1.467094483E1,-1.058636640E0,-5.512563713E0,4.413588887E0,7.140646826E0
1.468098383E1,-2.541841362E0,-2.269813102E0,3.243513672E0,4.704613690E0
1.469102383E1,-2.235403262E0,9.115984619E-1,2.543226568E0,3.506571099E0
1.470106383E1,2.468764615E-1,2.389961105E0,1.605239621E0,2.889577186E0
1.471110283E1,2.972678245E0,3.777251610E0,1.112813432E0,4.933842256E0
1.472114283E1,4.459449184E0,4.798007063E0,2.166078380E-1,6.553966567E0
1.473118183E1,3.910095672E0,6.150977336E0,-1.321231002E0,7.407362669E0
1.474122183E1,2.636488780E0,7.804302705E0,-1.804335560E0,8.432902265E0
1.475126083E1,1.482663416E0,9.346368424E0,-2.117115989E0,9.697168331E0
1.476130083E1,2.462144105E-1,1.034769358E1,-2.652873555E0,1.068518236E1
1.477133983E1,-1.622331617E0,1.015924016E1,-3.188410097E0,1.077070468E1
1.478137983E1,-2.992327813E0,9.705985050E0,-3.591891366E0,1.077320078E1
1.479141983E1,-3.550285795E0,9.442187916E0,-3.248819436E0,1.059784269E1
1.480145883E1,-3.322455761E0,9.858711984E0,-1.787219006E0,1.055590195E1
1.481149883E1,-2.960480368E0,1.043656658E1,-5.966710813E-1,1.086473112E1
1.482153783E1,-3.200753277E0,1.080461723E1,-1.514218354E-1,1.126976058E1
1.483157783E1,-3.327907121E0,1.096806211E1,1.333779126E-1,1.146259752E1
1.484161683E1,-3.369406857E0,1.079700766E1,-6.980024515E-1,1.133205562E1
1.485165683E1,-3.082978367E0,1.044558766E1,-2.066308363E0,1.108533660E1
1.486169583E1,-1.551046019E0,1.004767528E1,-3.170170877E0,1.064948382E1
1.487173583E1,-5.640428871E-2,9.438648596E0,-4.122886959E0,1.029997406E1
1.488177583E1,1.127368467E0,8.858756247E0,-4.430040028E0,9.968639654E0
1.489181483E1,2.557653695E0,8.582234402E0,-3.904515089E0,9.769420547E0
1.490185500E1,3.664122605E0,8.383775225E0,-2.517457888E0,9.489524525E0
1.491189400E1,4.681997135E0,8.429422098E0,2.266725773E-1,9.645083439E0
1.492193400E1,4.889882609E0,8.342900848E0,3.471067425E0,1.027439806E1
1.493197300E1,4.396852694E0,7.992867808E0,4.893666927E0,1.035211212E1
1.494201300E1,4.211450642E0,7.463731045E0,4.527006744E0,9.692130193E0
1.495205200E1,4.732041408E0,7.072638856E0,2.950971041E0,9.006812220E0
1.496209200E1,6.553310797E0,5.070742251E0,4.658338131E0,9.505704788E0
1.497213200E1,3.207516459E0,9.721557355E-1,4.101690218E0,5.296896379E0
1.498217100E1,3.798898003E-1,-1.920931964E0,-1.032909476E0,2.213864913E0
1.499221100E1,-5.487696674E-1,-7.259677836E0,1.254311957E0,7.387649756E0
1.500225000E1,-4.022671530E0,-1.674310558E1,-7.840311613E0,1.892046397E1
1.501229000E1,-1.221309571E1,-2.945357597E1,-1.697057864E1,3.612026279E1
1.502232900E1,-1.667251565E1,-3.814999714E1,-7.512941211E0,4.230649295E1
1.503236900E1,-8.076243841E0,-3.767989270E1,1.248119054E1,4.050654448E1
1.504240800E1,-1.444725366E0,-2.923192674E1,1.134536422E1,3.138964896E1
1.505244800E1,-1.425177831E0,-1.793233335E1,1.561007774E-1,1.798955471E1
1.506248800E1,1.594286471E-1,-1.229883460E1,8.145551473E-1,1.232681021E1
1.507252700E1,3.017612343E0,-1.018603444E1,4.755421207E0,1.163938627E1
1.508256700E1,3.402357086E0,-7.068709527E0,5.461957816E0,9.559062261E0
1.509260600E1,3.091101319E-1,-3.652553889E0,3.485864974E0,5.058453677E0
1.510264600E1,-6.508825180E-1,-1.171851599E0,1.437169594E0,1.965283863E0
1.511268500E1,-2.667853537E-1,6.115444976E-1,7.398393526E-1,9.962546688E-1
1.512272500E1,7.488309816E-2,2.388105783E0,-2.338650911E-1,2.400697730E0
1.513276500E1,2.757198992E-1,4.732371483E0,-4.099541366E-1,4.758090343E0
1.514280400E1,5.791368896E-1,6.104225923E0,-1.602971486E0,6.337703941E0
1.515284400E1,1.658275622E0,7.101454520E0,-3.137115982E0,7.938641636E0
1.516288300E1,2.166642052E0,7.770492350E0,-3.398204101E0,8.753438196E0
1.517292300E1,1.323394179E0,8.287424805E0,-2.724720633E0,8.823654831E0
1.518296200E1,-4.794389391E-1,9.033024908E0,-7.449224833E-1,9.076359963E0
1.519300200E1,-2.748678722E0,9.084716048E0,1.229841214E0,9.570778955E0
1.520304100E1,-3.651635292E0,8.899542330E0,7.128825921E-1,9.645957473E0
1.521308100E1,-3.963167925E0,8.662013227E0,-1.055917246E0,9.583951919E0
1.522312100E1,-3.775878099E0,8.834916564E0,-2.009378117E0,9.815834479E0
1.523316000E1,-3.187269305E0,8.754603302E0,-1.611624781E0,9.455109679E0
1.524320000E1,-2.581603013E0,8.574475731E0,-8.488385421E-1,8.994822681E0
1.525323900E1,-1.960142807E0,8.482889038E0,-1.169101653E0,8.784552632E0
1.526327900E1,-1.009531723E0,8.600468944E0,-2.444481128E0,8.997928003E0
1.527331800E1,-4.009106867E-1,8.432130529E0,-2.997474532E0,8.958035957E0
1.528335800E1,7.222284892E-1,8.186997122E0,-3.260498080E0,8.841910630E0
1.529339800E1,1.230722097E0,8.056120064E0,-3.047757663E0,8.700837554E0
1.530343700E1,1.014316061E0,8.243917428E0,-2.866662378E0,8.786851815E0
1.531347700E1,1.215367455E0,8.617208353E0,-2.768306363E0,9.132191301E0
1.532351600E1,1.554941726E0,8.823664182E0,-3.079896592E0,9.474210066E0
1.533355600E1,1.597766587E0,8.893175297E0,-3.362428205E0,9.640920514E0
1.534359500E1,1.683854997E0,8.976420352E0,-3.223164485E0,9.685054428E0
1.535363500E1,2.122829450E0,9.163552303E0,-2.880812932E0,9.837488441E0
1.536367400E1,2.241831106E0,9.059523904E0,-2.321544004E0,9.617190164E0
1.537371400E1,2.229259446E0,8.545077685E0,-1.349938199E0,8.933660138E0
1.538375400E1,3.039656053E0,6.889742044E0,-1.511087170E-1,7.531990985E0
1.539379300E1,2.583341390E0,2.170467739E0,1.246721394E0,3.597067859E0
1.540383300E1,-1.621994233E0,-3.883983176E0,2.193956004E0,4.746539113E0
1.541387200E1,-6.703430457E0,-7.543575944E0,2.727525835E0,1.045375124E1
1.542391200E1,-1.231552723E1,-1.072749830E1,4.197781021E0,1.686335661E1
1.543395100E1,-1.309882141E1,-1.701890705E1,-5.188409865E-1,2.148235358E1
1.544399100E1,-3.412539135E0,-1.934600883E1,-5.389220792E0,2.037049783E1
1.545403100E1,1.344780955E0,-1.415230607E1,-8.288284931E-1,1.424019520E1
1.546407000E1,-3.107881366E-1,-8.296710184E0,3.553318161E0,9.030950066E0
1.547411000E1,7.645135063E-1,-4.146571106E0,2.322043356E0,4.813566057E0
1.548414900E1,1.784010639E0,-1.082764006E-1,1.625374509E0,2.415835266E0
1.549418900E1,-9.062926984E-1,4.548014036E0,-6.186178744E-1,4.678513247E0
1.550422800E1,-4.008947238E0,6.626641898E0,-2.290616034E0,8.076568740E0
1.551426800E1,-2.203636947E0,5.378814502E0,-2.373156500E0,6.278497672E0
1.552430700E1,1.107354179E0,1.200997045E0,-1.760017174E0,2.401309566E0
1.553434700E1,2.060487460E0,-2.815898021E0,8.567094791E-1,3.592887609E0
1.554438700E1,2.768430617E0,-6.076256352E0,2.536208155E0,7.142650148E0
1.555442600E1,2.491672837E0,-7.617601109E0,2.874391227E0,8.514599527E0
1.556446600E1,2.137948449E0,-6.639389412E0,4.214610477E0,8.149555621E0
1.557450500E1,3.145663734E0,-4.681069767E0,3.852252384E0,6.829894796E0
1.558454500E1,2.994112091E0,-2.588293982E0,3.519232110E0,5.296127604E0
1.559458400E1,3.094727177E0,-1.129921215E0,4.072340704E0,5.238131065E0
1.560462400E1,3.802595197E0,-1.780830338E0,3.812669365E0,5.671643026E0
1.561466400E1,4.627578853E0,-3.023521539E0,3.800987213E0,6.708477646E0
1.562470300E1,4.539251691E0,-3.641691517E0,3.416707615E0,6.748378616E0
1.563474300E1,3.502904345E0,-3.167264811E0,2.803249616E0,5.491822434E0
1.564478200E1,3.124072013E0,-1.823815559E0,2.635448560E0,4.475680759E0
1.565482200E1,4.217086188E0,-1.774420620E0,2.528556196E0,5.227425838E0
1.566486100E1,4.889168664E0,-2.448569502E0,2.652395838E0,6.077389777E0
1.567490100E1,4.053978692E0,-2.476148479E0,2.958689658E0,5.596418410E0
1.568494100E1,3.454944605E0,-3.271139427E0,3.355620584E0,5.822128896E0
1.569498000E1,2.982704465E0,-3.432026736E0,3.332817612E0,5.637641943E0
1.570502000E1,2.730663158E0,-3.211526479E0,3.170388101E0,5.274635942E0
1.571505900E1,2.953917453E0,-3.956933039E0,3.124897056E0,5.843622935E0
1.572509900E1,2.567987772E0,-4.609127380E0,3.555980691E0,6.362673579E0
1.573513800E1,2.222835987E0,-4.649012992E0,3.488452367E0,6.222830669E0
1.574517800E1,1.949641208E0,-4.648436456E0,3.275398832E0,6.011430764E0
1.575521700E1,1.832318288E0,-4.559805531E0,3.116596056E0,5.819139779E0
1.576525700E1,1.907423142E0,-4.889141182E0,2.445971584E0,5.790055399E0
1.577529700E1,1.893730571E0,-5.383318028E0,2.557681469E0,6.253643975E0
1.578533600E1,1.024657592E0,-5.802879140E0,3.184750032E0,6.698205899E0
1.579537600E1,5.048325196E-2,-5.772658390E0,2.599818552E0,6.331286595E0
1.580541500E1,1.962334344E-1,-5.722792751E0,1.277386240E0,5.866905490E0
1.581545500E1,-1.118066789E0,-5.784599574E0,1.014719372E0,5.978404552E0
1.582549400E1,-2.429324999E0,-6.189911022E0,1.525568969E0,6.822314790E0
1.583553400E1,-1.998092991E0,-6.212190667E0,2.639833680E-1,6.530955191E0
1.584557400E1,-6.370110952E-1,-5.897276589E0,-7.637785113E-1,5.980552811E0
1.585561300E1,-4.341350229E-2,-5.058088292E0,-1.234513285E0,5.206742259E0
1.586565300E1,-9.351762626E-3,-3.713513451E0,-7.068055809E-1,3.780190966E0
1.587569200E1,6.545149545E-1,-2.163261631E0,-1.533461541E-2,2.260160582E0
1.588573200E1,1.660024231E0,-4.957947707E-1,4.746617639E-1,1.796328671E0
1.589577100E1,2.838524699E0,1.437826236E0,9.120697474E-1,3.310051053E0
1.590581071E1,3.997066281E0,3.272284312E0,1.318410012E0,5.331283938E0
1.591585071E1,4.576442614E0,4.587545307E0,2.056657241E0,6.798473207E0
1.592588971E1,4.826530366E0,5.558198308E0,2.241117307E0,7.694905496E0
1.593592971E1,4.613164297E0,6.758134668E0,1.118576594E0,8.258624741E0
1.594596871E1,4.319107822E0,7.769005988E0,-1.165285760E0,8.964933760E0
1.595600871E1,4.213309472E0,8.467680430E0,-3.182878631E0,9.979193602E0
1.596604771E1,3.392858869E0,8.798650378E0,-4.287081453E0,1.035889990E1
1.597608771E1,2.245081134E0,9.332015848E0,-4.454184936E0,1.058143055E1
1.598612671E1,1.158988236E0,1.004983641E1,-3.049206603E0,1.056598914E1
1.599616671E1,1.144344688E-1,1.079475064E1,-5.275334573E-1,1.080823890E1
1.600620671E1,-1.219818428E0,1.134046192E1,1.904616040E0,1.156380542E1
1.601624571E1,-2.677178677E0,1.100484110E1,3.307142488E0,1.179877132E1
1.602628571E1,-3.569077869E0,1.027356609E1,3.171932058E0,1.132897303E1
1.603632471E1,-3.524721183E0,9.870310521E0,1.951045125E0,1.066082859E1
1.604636471E1,-2.734324392E0,9.564951378E0,7.907599032E-2,9.948420868E0
1.605640371E1,-1.591173121E0,8.757533927E0,-1.149194077E0,8.974791329E0
1.606644371E1,-5.744409176E-1,7.809330141E0,-1.383206810E0,7.951658990E0
1.607648371E1,4.636923143E-1,7.137953424E0,-1.134675002E0,7.242435848E0
1.608652271E1,1.627896997E0,6.726785406E0,-1.246389565E0,7.032295321E0
1.609656271E1,2.606153133E0,6.806467168E0,-2.044861361E0,7.569774597E0
1.610660171E1,3.199918587E0,7.369433582E0,-2.749722158E0,8.491701963E0
1.611664171E1,3.337600927E0,8.192991103E0,-3.128065077E0,9.383468137E0
1.612668071E1,3.331394400E0,9.184943756E0,-3.479755218E0,1.037159953E1
1.613672071E1,3.223279090E0,1.007119161E1,-3.687323772E0,1.119887428E1
1.614676071E1,2.712910427E0,1.069336694E1,-3.458267870E0,1.156147032E1
1.615679971E1,2.152333038E0,1.063582916E1,-3.516799668E0,1.140707147E1
1.616683971E1,4.688766749E-1,9.436387478E0,-2.696746969E0,9.825359952E0
1.617687871E1,-1.209309593E0,7.633578041E0,-8.674654323E-1,7.777302854E0
1.618691871E1,-1.737219611E0,4.747590031E0,2.332799748E0,5.567719259E0
1.619695771E1,-2.497113963E0,9.507607734E-1,7.333460927E0,7.805073565E0
1.620699771E1,-3.508104274E0,-5.710979036E0,9.535020066E0,1.165498541E1
1.621703771E1,8.788970861E-2,-1.550426419E1,2.173802406E0,1.565616011E1
1.622707671E1,4.247083866E0,-2.395176704E1,-4.243684003E0,2.469278680E1
1.623711671E1,4.996379117E0,-2.409842691E1,2.613003731E0,2.474925801E1
1.624715571E1,5.391015303E0,-1.329541766E1,7.183821908E0,1.604488934E1
1.625719571E1,2.219170222E0,-4.072899697E0,2.976036301E0,5.510900152E0
1.626723471E1,-4.452351760E-1,-6.167467654E-2,-6.602842560E-1,7.987574266E-1
1.627727471E1,-3.248302250E0,1.640394251E0,-5.313955432E0,6.440534383E0
1.628731471E1,-5.375679225E0,1.308980500E0,-5.544990617E0,7.833152496E0
1.629735371E1,-5.718298581E0,-1.299775813E0,-2.153688569E0,6.247137767E0
1.630739371E1,-3.241746644E0,-5.753342698E0,-4.359303921E-2,6.603921097E0
1.631743271E1,-4.121284238E-1,-1.064061686E1,3.716563359E-1,1.065507886E1
1.632747271E1,1.444701831E0,-1.395932924E1,1.058100450E0,1.407372064E1
1.633751171E1,2.358780243E0,-1.472360359E1,1.495535331E0,1.498615938E1
1.634755171E1,1.782654377E0,-1.323724371E1,2.137507277E0,1.352669269E1
1.635759071E1,8.168362923E-1,-1.108114843E1,3.408988121E0,1.162240389E1
1.636763071E1,1.362378004E0,-9.921781222E0,4.122187340E0,1.083006209E1
1.637767071E1,2.417666236E0,-1.016861909E1,4.462460208E0,1.136483503E1
1.638770971E1,3.436593703E0,-1.119089599E1,4.162427878E0,1.242465835E1
1.639774971E1,3.399301624E0,-1.240617544E1,2.748145456E0,1.315373499E1
1.640778871E1,3.145497381E0,-1.373986218E1,2.580784695E0,1.432963420E1
1.641782871E1,2.135266331E0,-1.501410028E1,2.821947550E0,1.542549700E1
1.642786771E1,5.520067591E-1,-1.555620383E1,1.498993082E0,1.563800401E1
1.643790771E1,-6.072955453E-1,-1.505890399E1,7.677993491E-1,1.509068962E1
1.644794771E1,-1.066841672E0,-1.380655319E1,1.134988412E0,1.389414484E1
1.645798671E1,-4.034831692E-1,-1.138273144E1,9.140371893E-1,1.142649718E1
1.646802671E1,-2.765893802E-2,-7.250988289E0,4.360483597E-1,7.264140304E0
1.647806571E1,-7.129284927E-1,-2.646467931E0,9.682872176E-1,2.906826393E0
1.648810571E1,-1.549977732E0,6.573287809E-1,2.951957467E0,3.398317964E0
1.649814471E1,-1.116151607E0,2.558193101E0,3.528767164E0,4.499149259E0
1.650818471E1,1.008607132E0,3.106809863E0,1.343471910E0,3.531921948E0
1.651822471E1,3.295176162E0,3.852266709E0,-1.246032154E0,5.220224216E0
1.652826371E1,4.315071489E0,5.882163291E0,-3.312324876E0,8.011940028E0
1.653830371E1,4.668375462E0,7.982749786E0,-2.851982943E0,9.677387577E0
1.654834271E1,4.888638029E0,1.009235620E1,-8.673566010E-1,1.124752163E1
1.655838271E1,4.365018990E0,1.184947608E1,3.995496742E-1,1.263420413E1
1.656842171E1,3.577844015E0,1.269154763E1,1.088931137E0,1.323110427E1
1.657846171E1,2.817612424E0,1.246867750E1,1.598325289E0,1.288260463E1
1.658850171E1,1.663916723E0,1.202392308E1,1.541088649E0,1.223594292E1
1.659854071E1,3.404231411E-1,1.162855891E1,9.597051861E-1,1.167305891E1
1.660858071E1,-9.086435714E-1,9.842239208E0,1.486525941E-1,9.885211347E0
1.661861971E1,-1.283376712E0,8.366181538E0,1.005771305E0,8.523592272E0
1.662865971E1,-1.888788065E-1,8.227658660E0,1.829238852E0,8.430667649E0
1.663869871E1,1.686876546E0,8.480762991E0,3.064022863E-1,8.652327765E0
1.664873871E1,2.689644648E0,8.405352620E0,-1.519559786E0,8.955065770E0
1.665877871E1,3.176570070E0,8.156493368E0,-2.955762250E0,9.238804681E0
1.666881771E1,3.799449103E0,8.550371754E0,-3.932778776E0,1.014945415E1
1.667885771E1,4.164448968E0,9.186333055E0,-4.476670403E0,1.103503186E1
1.668889671E1,4.120807689E0,9.527521597E0,-4.339785916E0,1.125115397E1
1.669893671E1,3.992598131E0,9.736903372E0,-3.812912609E0,1.119314208E1
1.670897571E1,3.983686389E0,9.981049769E0,-3.228464109E0,1.122114487E1
1.671901571E1,3.912042795E0,1.004542527E1,-2.653440151E0,1.110204451E1
1.672905571E1,3.630999298E0,1.001356497E1,-2.135465575E0,1.086351013E1
1.673909471E1,3.135425552E0,9.945089393E0,-2.031459396E0,1.062367750E1
1.674913471E1,1.892366415E0,9.475656209E0,-2.471861885E0,9.973926630E0
1.675917371E1,2.553807981E-1,8.375118422E0,-3.293254766E0,9.002963673E0
1.676921371E1,-8.006495914E-1,7.875367425E0,-3.691054881E0,8.734205057E0
1.677925271E1,-1.512674251E0,8.072189966E0,-4.017642925E0,9.142750621E0
1.678929271E1,-1.782800119E0,8.401302838E0,-3.963904674E0,9.459006603E0
1.679933271E1,-1.730530396E0,8.759838315E0,-3.661379676E0,9.650658210E0
1.680937171E1,-1.222336459E0,9.373166213E0,-3.309250994E0,1.001506333E1
1.681941171E1,-6.078638215E-1,9.775216084E0,-2.889528499E0,1.021145058E1
1.682945071E1,-2.296100722E-1,9.493342867E0,-2.376507977E0,9.788976951E0
1.683949071E1,9.509531468E-2,8.804061976E0,-1.593194796E0,8.947559447E0
1.684952971E1,3.047083479E-1,7.252732514E0,1.273454426E0,7.369983871E0
1.685956971E1,2.963491684E-1,3.664150672E0,1.283245852E1,1.334862594E1
1.686960971E1,-8.584330921E-1,-6.447713006E-1,2.116794509E1,2.119515362E1
1.687964871E1,-2.863423166E-1,-5.525746846E0,1.083935086E1,1.216993826E1
1.688968871E1,6.037575413E-1,-1.372415656E1,-5.439446620E0,1.477513371E1
1.689972758E1,-5.186933443E0,-2.920164050E1,-8.764375169E0,3.092659630E1
1.690976758E1,-8.157185678E0,-3.801742439E1,-1.101041232E1,4.041155051E1
1.691980658E1,1.187090027E-1,-2.400308221E1,-2.357773498E0,2.411889598E1
1.692984658E1,5.960231806E0,-1.571437452E1,3.033016248E0,1.707820592E1
1.693988658E1,2.146091720E0,-1.666317531E1,4.032574375E0,1.727798533E1
1.694992558E1,-3.111793153E0,-1.244310646E1,9.011078261E-1,1.285792169E1
1.695996558E1,-5.161127341E0,-7.728973610E0,6.179384279E-1,9.314296345E0
